hotel_id,name,location,coordinates,star_rating,review_score,review_count,property_type,distance_to_center,distance_to_airport,chain_brand,amenities,sustainability_rating,city,country
H03879,Garden Singapore Resort,"Singapore, Singapore","[1.316711, 103.808195]",2.0,7.0,295,Apartment,0.5,14.2,Ibis,"Business Center,Restaurant,Laundry,Bar",2.2,Singapore,Singapore
H03880,São Paulo Silver Hotel,"São Paulo, Brazil","[-23.594417, -46.68108]",3.0,8.3,567,Hotel,0.4,19.0,Courtyard,"Airport Shuttle,Pool,Conference Rooms,Room Service,Restaurant,Laundry,Beach Access",3.9,São Paulo,Brazil
H03881,Los Angeles Central House,"Los Angeles, USA","[34.132035, -118.288357]",4.0,8.6,607,Hotel,0.1,37.5,Westin,"Business Center,Pet Friendly,Room Service,Airport Shuttle,Restaurant,Gym,Kitchen,24h Front Desk,Balcony,Bar,Air Conditioning",4.4,Los Angeles,USA
H03882,Mumbai Park Hotel,"Mumbai, India","[19.115941, 72.880895]",3.0,9.0,673,Apartment,1.5,20.1,Novotel,"Laundry,Room Service,Parking,Pet Friendly,Spa,Air Conditioning,Airport Shuttle,Concierge,Bar,Kitchen",2.3,Mumbai,India
H03883,Paris Royal Lodge,"Paris, France","[48.756646, 2.260602]",4.0,9.8,371,Villa,12.9,51.1,Independent,"WiFi,Kitchen,Laundry,Bar,Breakfast,Restaurant,Beach Access,Pet Friendly,Balcony,Pool,Air Conditioning,Spa,Airport Shuttle,Room Service",3.2,Paris,France
H03884,New York Grand Hotel,"New York, USA","[40.768147, -73.97166]",4.0,8.8,273,Resort,4.9,16.8,Ibis,"Room Service,Concierge,Pet Friendly,Breakfast,Parking,Kitchen,WiFi,Airport Shuttle,Gym,Bar,Restaurant",2.0,New York,USA
H03885,Garden Berlin Inn,"Berlin, Germany","[52.542857, 13.387583]",5.0,10.0,702,Hotel,1.3,17.4,Four Seasons,"Kitchen,Breakfast,Bar,Beach Access,Room Service,Conference Rooms,Restaurant,Spa,Balcony,Business Center,Parking,24h Front Desk,Pet Friendly,Concierge,Gym,Airport Shuttle,Pool,WiFi,Laundry",4.0,Berlin,Germany
H03886,Golden Prague Manor,"Prague, Czech Republic","[49.943645, 14.479403]",3.0,8.3,1256,Hotel,3.2,35.7,Independent,"Bar,Conference Rooms,Laundry,Kitchen,Pet Friendly,Room Service,Beach Access,Concierge,Pool",3.8,Prague,Czech Republic
H03887,Royal Prague Manor,"Prague, Czech Republic","[50.044611, 14.364479]",3.0,7.7,730,Hostel,1.0,24.7,Marriott,"Concierge,Room Service,Kitchen,Breakfast,Beach Access,Business Center,Balcony,Air Conditioning,Bar,Laundry",1.4,Prague,Czech Republic
H03888,Mullen Greene and Elliott Suites,"New York, USA","[40.738996, -74.06731]",2.0,7.2,1113,Hotel,1.7,28.3,Best Western,"Bar,Restaurant,Gym,Business Center,Balcony,Airport Shuttle,24h Front Desk",2.1,New York,USA
H03889,Johns Ltd Manor,"Rome, Italy","[41.830956, 12.575608]",4.0,9.3,2180,Resort,1.1,16.3,Renaissance,"Conference Rooms,Bar,Gym,Parking,Balcony,Pet Friendly,Beach Access,Spa,Breakfast,Restaurant,Laundry,Business Center,Airport Shuttle",3.4,Rome,Italy
H03890,São Paulo Silver House,"São Paulo, Brazil","[-23.512516, -46.647045]",4.0,8.6,445,Hotel,4.2,24.8,Westin,"Concierge,Balcony,Room Service,Restaurant,Pet Friendly,Gym,Bar",1.1,São Paulo,Brazil
H03891,Prague Park Lodge,"Prague, Czech Republic","[50.124341, 14.435209]",4.0,8.7,590,Resort,0.1,20.4,W Hotels,"Business Center,Airport Shuttle,Bar,Gym,Pet Friendly,Pool,Beach Access,Spa,Breakfast,Restaurant,Room Service,Parking",1.4,Prague,Czech Republic
H03892,Palace Mumbai House,"Mumbai, India","[19.171923, 72.846887]",5.0,9.5,293,Resort,0.1,25.9,Marriott,"Restaurant,Conference Rooms,Air Conditioning,Spa,Pet Friendly,Business Center,24h Front Desk,Bar,Room Service,Pool,WiFi,Breakfast,Parking,Concierge,Laundry",3.1,Mumbai,India
H03893,Central Madrid Inn,"Madrid, Spain","[40.339772, -3.754569]",4.0,8.5,1315,Hotel,0.8,28.1,InterContinental,"Bar,Spa,Restaurant,Room Service,Airport Shuttle,Beach Access,Pool,Gym,Concierge,Balcony,Parking,Conference Rooms,Breakfast,Pet Friendly,Air Conditioning",4.9,Madrid,Spain
H03894,Plaza Barcelona Inn,"Barcelona, Spain","[41.387906, 2.183403]",3.0,8.0,490,Hotel,3.1,40.9,Westin,"Restaurant,Bar,Concierge,Business Center,Beach Access,Room Service,Pet Friendly,Kitchen,Gym",1.5,Barcelona,Spain
H03895,Miami Golden Lodge,"Miami, USA","[25.828379, -80.194191]",4.0,9.0,3600,Hotel,7.9,29.8,Hilton,"Spa,Airport Shuttle,Pool,Conference Rooms,Breakfast,Kitchen,Concierge,Parking,Room Service,Business Center",2.3,Miami,USA
H03896,Palace New York Resort,"New York, USA","[40.72348, -73.978229]",2.0,7.9,578,Hotel,2.9,26.5,Novotel,"Spa,Pet Friendly,Beach Access,Room Service,Bar,Balcony,Conference Rooms",1.2,New York,USA
H03897,Nicholson Valentine and Robinson Manor,"Rome, Italy","[41.966694, 12.483922]",3.0,8.3,155,Hotel,0.9,20.3,Westin,"Airport Shuttle,Pet Friendly,Conference Rooms,Concierge,Pool,Spa,Laundry,Breakfast",1.6,Rome,Italy
H03898,New York Imperial Suites,"New York, USA","[40.637379, -73.99805]",4.0,9.3,2215,Resort,4.2,37.4,St. Regis,"Pool,Airport Shuttle,Laundry,Gym,Kitchen,Spa,Balcony,Air Conditioning,Pet Friendly,Conference Rooms,Beach Access",1.8,New York,USA
H03899,Haney Dillon and Jackson Lodge,"Miami, USA","[25.7446, -80.193294]",5.0,10.0,1203,Hotel,2.0,28.4,Best Western,"Concierge,Bar,24h Front Desk,WiFi,Breakfast,Laundry,Spa,Air Conditioning,Room Service,Restaurant,Balcony,Beach Access,Parking,Airport Shuttle,Pet Friendly,Kitchen,Conference Rooms",4.3,Miami,USA
H03900,Burke-Norton Manor,"London, UK","[51.503816, -0.154527]",4.0,8.7,573,Hotel,1.3,24.9,InterContinental,"Air Conditioning,Kitchen,Concierge,Beach Access,24h Front Desk,Parking,Laundry,Breakfast,Balcony,Spa,Conference Rooms",3.2,London,UK
H03901,Crown Mumbai Hotel,"Mumbai, India","[19.131131, 72.841058]",2.0,8.3,720,Hostel,0.0,28.4,Independent,"Parking,Kitchen,Laundry,Conference Rooms,24h Front Desk,Pool",4.8,Mumbai,India
H03902,London Garden Hotel,"London, UK","[51.424323, -0.181711]",4.0,9.1,815,Hotel,1.2,21.9,Radisson,"Pool,Restaurant,Parking,Gym,Pet Friendly,Bar,Beach Access,Business Center,Laundry,Conference Rooms,Room Service,Spa,24h Front Desk,Concierge",1.4,London,UK
H03903,Hanson PLC House,"Bangkok, Thailand","[13.658396, 100.462888]",2.0,8.5,24,Hotel,5.9,38.0,St. Regis,"Breakfast,24h Front Desk,Concierge,Kitchen,Balcony,Beach Access",2.9,Bangkok,Thailand
H03904,Jackson-Jennings Hotel,"Barcelona, Spain","[41.247738, 2.198696]",3.0,8.1,289,Hotel,2.5,34.6,Hampton Inn,"Room Service,Gym,Breakfast,24h Front Desk,Bar,Laundry,Pool,WiFi,Pet Friendly,Airport Shuttle,Beach Access",4.8,Barcelona,Spain
H03905,Carlson-Jones Hotel,"São Paulo, Brazil","[-23.559778, -46.637623]",2.0,7.1,391,Resort,0.5,20.4,Marriott,"Conference Rooms,Laundry,Room Service,24h Front Desk,Pet Friendly,Airport Shuttle",4.2,São Paulo,Brazil
H03906,Prague Crown Lodge,"Prague, Czech Republic","[50.038622, 14.427035]",5.0,9.9,2825,Hotel,6.2,29.3,W Hotels,"Pet Friendly,Laundry,Air Conditioning,Gym,Pool,Breakfast,Spa,Airport Shuttle,WiFi,24h Front Desk,Balcony,Business Center,Bar",1.3,Prague,Czech Republic
H03907,Prague Plaza Resort,"Prague, Czech Republic","[50.118935, 14.373218]",2.0,7.8,832,Hotel,0.4,24.9,Westin,"Kitchen,24h Front Desk,Laundry,Room Service,Airport Shuttle",2.8,Prague,Czech Republic
H03908,Cruz-Rodriguez House,"Tokyo, Japan","[35.69157, 139.643664]",5.0,10.0,813,Apartment,4.3,33.6,Independent,"Conference Rooms,Breakfast,Beach Access,Airport Shuttle,Bar,Pet Friendly,Pool,Gym,Air Conditioning,Kitchen,Room Service,WiFi,Parking,Concierge",1.9,Tokyo,Japan
H03909,Bangkok Plaza Manor,"Bangkok, Thailand","[13.796403, 100.467911]",4.0,9.4,473,Hotel,0.4,12.8,InterContinental,"Spa,Kitchen,Pool,Conference Rooms,Breakfast,Airport Shuttle,Parking,Pet Friendly,24h Front Desk,Concierge",3.5,Bangkok,Thailand
H03910,Vienna Imperial Lodge,"Vienna, Austria","[48.244448, 16.370231]",4.0,10.0,442,Resort,4.0,15.8,Novotel,"WiFi,Pet Friendly,Pool,Breakfast,Beach Access,Airport Shuttle,Kitchen,Balcony,Spa,Laundry,Restaurant",1.6,Vienna,Austria
H03911,Mills PLC Manor,"Amsterdam, Netherlands","[52.3411, 4.873548]",4.0,8.3,1300,B&B,0.5,32.7,Sheraton,"Concierge,Conference Rooms,Gym,Bar,Balcony,24h Front Desk,Room Service,Restaurant,Business Center,Kitchen,Air Conditioning,Laundry",1.7,Amsterdam,Netherlands
H03912,Barnes Hernandez and Davis Inn,"Vienna, Austria","[48.214624, 16.390263]",3.0,8.0,995,Resort,0.1,45.1,Radisson,"Airport Shuttle,Room Service,24h Front Desk,WiFi,Parking,Gym,Restaurant,Balcony,Conference Rooms,Pool",4.8,Vienna,Austria
H03913,Dubai Silver Hotel,"Dubai, UAE","[25.230288, 55.302598]",3.0,9.1,3437,Hotel,2.1,20.9,St. Regis,"Business Center,Breakfast,24h Front Desk,Balcony,Airport Shuttle,Kitchen,Air Conditioning,Gym,Beach Access,Room Service",1.2,Dubai,UAE
H03914,Plaza Istanbul Resort,"Istanbul, Turkey","[41.085993, 28.900571]",3.0,8.8,133,Hotel,0.5,19.1,St. Regis,"Spa,Bar,Restaurant,Parking,24h Front Desk,Room Service",4.5,Istanbul,Turkey
H03915,Paris Premier Hotel,"Paris, France","[48.893345, 2.391901]",2.0,6.9,1262,Hotel,0.6,11.7,Independent,"Beach Access,Air Conditioning,WiFi,Bar,Kitchen,Parking",2.5,Paris,France
H03916,Royal Sydney Suites,"Sydney, Australia","[-33.884296, 151.278716]",4.0,8.6,3297,Resort,2.3,11.5,Hilton,"Business Center,Pet Friendly,Spa,Airport Shuttle,Gym,Pool,Beach Access,Bar,Balcony",2.7,Sydney,Australia
H03917,Valenzuela-Greene Lodge,"Berlin, Germany","[52.530577, 13.45066]",5.0,9.9,1052,Hotel,0.9,-0.8,Accor,"Pet Friendly,Room Service,Business Center,Air Conditioning,Balcony,WiFi,Conference Rooms,Breakfast,Laundry,Restaurant,Spa,Kitchen",1.8,Berlin,Germany
H03918,Madrid Park Inn,"Madrid, Spain","[40.349897, -3.688667]",5.0,10.0,768,Resort,2.8,16.5,Accor,"Pet Friendly,Room Service,Laundry,Gym,Air Conditioning,Balcony,WiFi,Airport Shuttle,Pool,Bar,Spa,Parking,Conference Rooms,Concierge,Breakfast,Beach Access,Restaurant",1.5,Madrid,Spain
H03919,Gordon Wilson and Olson Manor,"Barcelona, Spain","[41.391056, 2.067138]",4.0,8.9,2474,Hotel,5.8,28.9,Hampton Inn,"Gym,Room Service,Business Center,Beach Access,Spa,Bar,Pool,Parking,Breakfast,Conference Rooms,Air Conditioning,Restaurant",4.9,Barcelona,Spain
H03920,Palace Madrid Manor,"Madrid, Spain","[40.433016, -3.744421]",3.0,8.4,153,Hotel,19.3,39.5,Hampton Inn,"Restaurant,Concierge,Breakfast,Room Service,Gym,Bar,Beach Access,Spa,WiFi,Parking,Airport Shuttle",2.4,Madrid,Spain
H03921,Park Mumbai Inn,"Mumbai, India","[19.034821, 72.91999]",5.0,10.0,669,Apartment,4.1,28.9,Ibis,"Spa,Business Center,Gym,Pet Friendly,24h Front Desk,Airport Shuttle,Bar,Beach Access,Balcony,Room Service,Laundry,Breakfast",1.3,Mumbai,India
H03922,Central Rome Manor,"Rome, Italy","[41.827002, 12.448257]",4.0,9.5,1088,B&B,0.3,49.2,Westin,"Airport Shuttle,Gym,Parking,Beach Access,Bar,Breakfast,Conference Rooms,24h Front Desk,Balcony,Laundry,Spa",2.6,Rome,Italy
H03923,Crown Vienna Lodge,"Vienna, Austria","[48.145227, 16.278801]",5.0,10.0,34,Hotel,1.2,34.0,Four Seasons,"Balcony,Airport Shuttle,Bar,Laundry,Room Service,Pet Friendly,Restaurant,Parking,Air Conditioning,Kitchen,Business Center,24h Front Desk,Breakfast,Concierge,Pool,Conference Rooms,Gym",3.6,Vienna,Austria
H03924,Plaza London Inn,"London, UK","[51.611014, -0.170278]",4.0,8.8,554,Resort,0.7,14.0,Accor,"24h Front Desk,Parking,WiFi,Concierge,Breakfast,Pool,Gym,Spa,Pet Friendly,Airport Shuttle,Laundry,Bar,Restaurant",4.5,London,UK
H03925,Bangkok Grand Manor,"Bangkok, Thailand","[13.74129, 100.482297]",4.0,8.2,2286,Hotel,7.4,28.0,Best Western,"Room Service,WiFi,Laundry,Airport Shuttle,Breakfast,Pool,Beach Access,Spa,Gym,Business Center,Air Conditioning,24h Front Desk,Restaurant",4.5,Bangkok,Thailand
H03926,Berlin Plaza Manor,"Berlin, Germany","[52.484903, 13.398425]",3.0,7.8,2927,Resort,0.1,38.1,Holiday Inn,"24h Front Desk,Beach Access,Room Service,Concierge,Parking,Gym,Business Center,Laundry,Pet Friendly,Pool,Breakfast",2.8,Berlin,Germany
H03927,Winters PLC House,"Vienna, Austria","[48.255694, 16.346606]",2.0,7.4,995,Hotel,0.5,5.7,Four Seasons,"Room Service,24h Front Desk,Air Conditioning",4.9,Vienna,Austria
H03928,Prince Ltd Hotel,"São Paulo, Brazil","[-23.610641, -46.608741]",4.0,8.8,390,Hotel,0.7,12.0,Hyatt,"Concierge,Air Conditioning,Parking,24h Front Desk,Breakfast,Airport Shuttle,Beach Access,Gym,Room Service,Kitchen",2.7,São Paulo,Brazil
H03929,Amsterdam Silver Lodge,"Amsterdam, Netherlands","[52.406641, 4.895543]",4.0,9.1,235,Resort,2.7,26.0,Novotel,"Room Service,Business Center,Restaurant,Air Conditioning,Kitchen,24h Front Desk,Pool,Breakfast,WiFi,Gym,Beach Access",1.8,Amsterdam,Netherlands
H03930,Reynolds Fisher and Golden House,"New York, USA","[40.72461, -73.901973]",3.0,8.5,162,Resort,3.3,27.8,Westin,"Parking,Beach Access,Spa,Pet Friendly,Kitchen,Restaurant,Balcony,Business Center,Bar,Room Service,Pool",4.2,New York,USA
H03931,Istanbul Central Manor,"Istanbul, Turkey","[41.041665, 28.921037]",3.0,8.9,726,Hotel,1.6,24.9,Novotel,"Parking,Breakfast,Airport Shuttle,Restaurant,24h Front Desk,WiFi,Concierge,Room Service,Conference Rooms,Gym,Kitchen",2.3,Istanbul,Turkey
H03932,Moreno Perez and Lang Suites,"New York, USA","[40.679189, -74.021566]",4.0,9.6,328,Hotel,6.8,30.9,Ritz-Carlton,"Parking,Gym,WiFi,24h Front Desk,Balcony,Pool,Airport Shuttle,Bar,Beach Access,Breakfast,Pet Friendly,Spa,Concierge",4.9,New York,USA
H03933,Bell-Ballard House,"São Paulo, Brazil","[-23.545779, -46.709802]",4.0,10.0,288,Hotel,1.1,29.5,Hyatt,"Pool,Kitchen,Balcony,Airport Shuttle,Beach Access,Room Service,Parking,WiFi,Spa,24h Front Desk,Pet Friendly,Restaurant,Business Center",4.3,São Paulo,Brazil
H03934,Johnston Coleman and Scott Resort,"New York, USA","[40.749896, -74.064614]",3.0,8.2,86,Hotel,3.9,25.6,Ritz-Carlton,"Bar,Pool,Restaurant,Air Conditioning,Room Service,WiFi",3.1,New York,USA
H03935,Palace Dubai Lodge,"Dubai, UAE","[25.203729, 55.209772]",5.0,9.9,547,Hotel,5.9,32.4,St. Regis,"Breakfast,Airport Shuttle,Spa,Restaurant,Balcony,WiFi,Business Center,Gym,24h Front Desk,Kitchen,Laundry,Beach Access,Conference Rooms,Pet Friendly,Bar,Air Conditioning",1.5,Dubai,UAE
H03936,São Paulo Garden Suites,"São Paulo, Brazil","[-23.532706, -46.599026]",4.0,9.4,577,Hotel,2.0,22.4,Accor,"Pet Friendly,Gym,Spa,Kitchen,Business Center,Airport Shuttle,24h Front Desk,Parking,Concierge,Air Conditioning,Laundry,Balcony,Beach Access",2.8,São Paulo,Brazil
H03937,Park Istanbul House,"Istanbul, Turkey","[41.084332, 28.942471]",3.0,7.7,1370,B&B,4.5,32.9,Ibis,"Bar,Business Center,24h Front Desk,WiFi,Parking,Gym",3.8,Istanbul,Turkey
H03938,Prague Crown House,"Prague, Czech Republic","[50.136244, 14.492716]",5.0,10.0,365,Hotel,4.8,33.5,St. Regis,"Spa,Parking,Conference Rooms,Kitchen,24h Front Desk,Bar,Business Center,Restaurant,Beach Access,WiFi,Room Service,Gym,Airport Shuttle,Pet Friendly",2.4,Prague,Czech Republic
H03939,Grand Vienna Lodge,"Vienna, Austria","[48.217432, 16.332997]",3.0,8.3,885,Apartment,1.3,12.2,Courtyard,"Breakfast,Spa,Balcony,Laundry,Restaurant,WiFi,Gym,Parking,Conference Rooms,Pool,Airport Shuttle",3.6,Vienna,Austria
H03940,Kent House,"Amsterdam, Netherlands","[52.433585, 4.811947]",3.0,8.4,826,Hotel,0.6,18.5,Hyatt,"Room Service,Breakfast,Spa,Parking,Gym",4.1,Amsterdam,Netherlands
H03941,Los Angeles Plaza Inn,"Los Angeles, USA","[34.047963, -118.166245]",3.0,8.5,183,Resort,5.2,31.4,Renaissance,"Breakfast,Concierge,Business Center,Room Service,WiFi,Airport Shuttle,Bar,Air Conditioning,Kitchen,Restaurant",2.2,Los Angeles,USA
H03942,George-Stephens Hotel,"Madrid, Spain","[40.320557, -3.631077]",2.0,7.3,368,Hotel,1.1,12.8,Radisson,"Laundry,Spa,Bar",3.4,Madrid,Spain
H03943,Lopez-Fletcher Inn,"Bangkok, Thailand","[13.732326, 100.524348]",2.0,7.2,890,Apartment,0.7,14.9,Hilton,"Conference Rooms,Beach Access,Spa,Concierge,Gym,Airport Shuttle,Room Service,Parking,Kitchen,Laundry",1.5,Bangkok,Thailand
H03944,Palace Bangkok Suites,"Bangkok, Thailand","[13.785077, 100.477717]",5.0,9.7,209,Hotel,2.3,24.4,Ibis,"Balcony,Airport Shuttle,Spa,Concierge,Business Center,Gym,Kitchen,Conference Rooms,Pool,Beach Access,Air Conditioning,WiFi,Bar,Breakfast,Parking,Laundry",2.6,Bangkok,Thailand
H03945,Lane Lodge,"Madrid, Spain","[40.498773, -3.603371]",3.0,8.9,49,Hotel,14.1,32.6,Westin,"Bar,Concierge,Airport Shuttle,Conference Rooms,Spa,Pet Friendly,Beach Access,Gym",3.4,Madrid,Spain
H03946,Smith Pena and Watts House,"Bangkok, Thailand","[13.787452, 100.46405]",4.0,9.3,1701,Resort,0.5,25.5,Four Seasons,"Pet Friendly,Gym,Concierge,Business Center,Airport Shuttle,Balcony,Conference Rooms,Pool,24h Front Desk,Room Service,Restaurant,Parking,Air Conditioning",2.9,Bangkok,Thailand
H03947,Ortiz-Rodriguez Manor,"Tokyo, Japan","[35.676829, 139.734652]",2.0,7.8,1694,B&B,0.7,10.9,InterContinental,"Room Service,Bar,Pool,Spa,Kitchen",4.3,Tokyo,Japan
H03948,Premier Prague Inn,"Prague, Czech Republic","[50.093009, 14.385154]",5.0,10.0,317,Resort,0.4,48.3,Renaissance,"Balcony,Airport Shuttle,Spa,Kitchen,Pet Friendly,Conference Rooms,Pool,Concierge,WiFi,24h Front Desk,Restaurant,Room Service,Air Conditioning,Breakfast",1.5,Prague,Czech Republic
H03949,Pearson-King Lodge,"Prague, Czech Republic","[50.110396, 14.36726]",3.0,9.1,1318,Hotel,7.6,30.5,InterContinental,"Breakfast,24h Front Desk,Balcony,Bar,WiFi,Pool",4.6,Prague,Czech Republic
H03950,Henderson Diaz and Hill Suites,"Berlin, Germany","[52.582417, 13.364405]",3.0,8.3,548,Hotel,0.1,26.3,Ritz-Carlton,"Business Center,Airport Shuttle,Concierge,Beach Access,Gym,Room Service,Balcony,Laundry,24h Front Desk,WiFi,Air Conditioning,Kitchen,Pool",2.7,Berlin,Germany
H03951,Istanbul Golden Resort,"Istanbul, Turkey","[41.046098, 29.036524]",3.0,8.2,181,Resort,13.9,35.4,Hampton Inn,"Kitchen,Conference Rooms,Laundry,Balcony,Beach Access,Pool,Breakfast,Air Conditioning",4.5,Istanbul,Turkey
H03952,Miami Premier Manor,"Miami, USA","[25.731743, -80.195235]",2.0,8.0,1998,B&B,0.8,27.3,Courtyard,"Laundry,Pool,Pet Friendly",4.5,Miami,USA
H03953,Royal Miami Resort,"Miami, USA","[25.717899, -80.105505]",3.0,9.3,3419,Hotel,1.5,8.6,InterContinental,"Business Center,WiFi,Kitchen,Breakfast,Bar,Conference Rooms",4.3,Miami,USA
H03954,New York Plaza Inn,"New York, USA","[40.700096, -73.990675]",2.0,8.5,166,Hotel,0.4,24.7,Novotel,"Parking,Balcony,Bar,Beach Access,Gym,Concierge,Pet Friendly,Restaurant",1.2,New York,USA
H03955,Sanders Harris and Arnold Resort,"Mumbai, India","[19.101665, 72.867609]",4.0,8.7,997,Hotel,7.1,15.5,Renaissance,"Laundry,Kitchen,Parking,Restaurant,Airport Shuttle,Breakfast,Room Service,Spa,Balcony,Beach Access,WiFi,Air Conditioning,Pool,Pet Friendly,24h Front Desk,Bar",3.4,Mumbai,India
H03956,Barcelona Grand Resort,"Barcelona, Spain","[41.380068, 2.073364]",4.0,8.8,809,Hotel,0.1,24.8,Marriott,"Pet Friendly,WiFi,Pool,Conference Rooms,Spa,Parking,Bar,Kitchen",1.6,Barcelona,Spain
H03957,Los Angeles Premier Suites,"Los Angeles, USA","[33.983069, -118.28599]",3.0,8.8,314,Resort,1.4,20.2,St. Regis,"24h Front Desk,Beach Access,Gym,Air Conditioning,WiFi,Room Service,Pet Friendly",1.6,Los Angeles,USA
H03958,Olson Wood and Peters House,"Barcelona, Spain","[41.40706, 2.156995]",4.0,8.9,3182,B&B,2.5,36.0,Hyatt,"Concierge,Parking,Kitchen,Restaurant,WiFi,Laundry,Breakfast,Conference Rooms,Business Center,Gym",1.3,Barcelona,Spain
H03959,Bangkok Royal House,"Bangkok, Thailand","[13.876069, 100.563307]",4.0,8.9,380,Resort,3.3,6.2,Renaissance,"Spa,Kitchen,24h Front Desk,Breakfast,Restaurant,Beach Access,Balcony,Air Conditioning,Concierge,Pet Friendly,WiFi,Bar,Conference Rooms,Laundry,Pool,Gym",3.1,Bangkok,Thailand
H03960,Hinton-Lane Lodge,"Mumbai, India","[19.109304, 72.897668]",3.0,7.5,965,Hotel,1.4,26.1,Hampton Inn,"Concierge,Room Service,24h Front Desk,Restaurant,WiFi,Pet Friendly,Parking,Pool,Breakfast,Air Conditioning",3.7,Mumbai,India
H03961,Garden Tokyo Resort,"Tokyo, Japan","[35.710077, 139.625759]",4.0,9.0,129,Hotel,0.6,17.3,InterContinental,"Air Conditioning,Bar,Room Service,Gym,WiFi,Pool,Business Center,Beach Access,Pet Friendly,Kitchen,Airport Shuttle,Conference Rooms,Parking",2.9,Tokyo,Japan
H03962,Sanders Taylor and Shields Inn,"Istanbul, Turkey","[40.970178, 28.880621]",3.0,8.8,1517,Hotel,0.8,30.6,Four Seasons,"Pet Friendly,Kitchen,Room Service,Beach Access,Conference Rooms,Balcony,Laundry,24h Front Desk",1.4,Istanbul,Turkey
H03963,Paris Premier Inn,"Paris, France","[48.870922, 2.462116]",3.0,8.8,126,Hotel,3.4,31.0,InterContinental,"Pet Friendly,Laundry,Gym,Bar,Concierge,Balcony,Room Service",4.9,Paris,France
H03964,Sydney Golden Manor,"Sydney, Australia","[-33.919897, 151.213029]",5.0,9.4,823,Hotel,1.0,14.9,Marriott,"Airport Shuttle,24h Front Desk,Breakfast,Concierge,Laundry,Pool,Bar,Business Center,Air Conditioning,Pet Friendly,Beach Access,Gym,WiFi",4.4,Sydney,Australia
H03965,Prague Central Suites,"Prague, Czech Republic","[50.053314, 14.486936]",3.0,8.5,1389,Hotel,3.0,32.3,Ibis,"Balcony,Breakfast,Room Service,Pet Friendly,Concierge,Business Center,Airport Shuttle,Parking,Gym,Kitchen,Beach Access,Bar",4.9,Prague,Czech Republic
H03966,Adkins Group House,"New York, USA","[40.750996, -74.022222]",2.0,6.5,222,Apartment,7.2,19.6,Ritz-Carlton,"Pet Friendly,WiFi,Business Center,Room Service",1.3,New York,USA
H03967,Avery Garcia and Romero Resort,"Barcelona, Spain","[41.387683, 2.095345]",3.0,7.9,3200,Hostel,9.0,24.7,Marriott,"Kitchen,Pool,Balcony,Concierge,Gym,Conference Rooms,Room Service,Airport Shuttle,24h Front Desk",1.7,Barcelona,Spain
H03968,Owen-Mendez House,"Barcelona, Spain","[41.336316, 2.210611]",4.0,8.8,1239,Hotel,0.9,27.7,Westin,"Room Service,Conference Rooms,Restaurant,Bar,Air Conditioning,Breakfast,Balcony,Spa,Gym,Pool,WiFi,Airport Shuttle,24h Front Desk,Laundry",3.5,Barcelona,Spain
H03969,Mann Martin and Oconnell Resort,"London, UK","[51.590538, -0.062917]",5.0,10.0,5000,Hotel,2.3,22.6,Best Western,"Breakfast,WiFi,Conference Rooms,Beach Access,Pool,Spa,Business Center,Room Service,Bar,Kitchen,Restaurant,Balcony,Air Conditioning,Gym,Airport Shuttle,24h Front Desk",1.7,London,UK
H03970,Garden Los Angeles Manor,"Los Angeles, USA","[33.979551, -118.276433]",3.0,7.9,130,Hotel,0.0,31.3,Independent,"Kitchen,Air Conditioning,Pool,Beach Access,Airport Shuttle,Parking,WiFi",1.4,Los Angeles,USA
H03971,Brock and Sons Lodge,"Mumbai, India","[19.090554, 72.892093]",5.0,9.5,171,Resort,5.3,22.0,St. Regis,"WiFi,Conference Rooms,24h Front Desk,Room Service,Kitchen,Parking,Concierge,Pool,Laundry,Pet Friendly,Air Conditioning,Breakfast,Spa,Balcony",2.3,Mumbai,India
H03972,Frost-Graham Suites,"Rome, Italy","[41.930749, 12.459274]",3.0,8.9,590,Hotel,0.0,26.2,Hyatt,"24h Front Desk,Restaurant,Concierge,Kitchen,Gym,Room Service,Pet Friendly,Spa,Laundry",4.1,Rome,Italy
H03973,Los Angeles Golden Manor,"Los Angeles, USA","[34.014215, -118.219312]",4.0,9.4,2657,Hotel,1.0,24.5,Independent,"Laundry,Airport Shuttle,Bar,Concierge,Parking,Beach Access,Breakfast,24h Front Desk,Gym,Room Service,Air Conditioning,Pool",1.8,Los Angeles,USA
H03974,Los Angeles Central Hotel,"Los Angeles, USA","[34.049881, -118.240166]",4.0,9.2,994,Hotel,0.4,35.6,St. Regis,"Kitchen,Beach Access,Gym,Conference Rooms,Spa,Pet Friendly,Breakfast,Restaurant,Bar,Concierge,Business Center",1.1,Los Angeles,USA
H03975,Premier Miami House,"Miami, USA","[25.758348, -80.257214]",3.0,8.4,1326,Apartment,3.2,15.8,St. Regis,"Airport Shuttle,Beach Access,Pool,Breakfast,Concierge,Gym,Restaurant,Air Conditioning,Conference Rooms",1.9,Miami,USA
H03976,Istanbul Imperial Hotel,"Istanbul, Turkey","[40.98536, 28.957409]",5.0,10.0,44,Hotel,1.7,15.7,InterContinental,"24h Front Desk,Laundry,Balcony,Pet Friendly,WiFi,Pool,Spa,Parking,Breakfast,Beach Access,Concierge,Conference Rooms,Business Center,Air Conditioning,Airport Shuttle,Gym",2.3,Istanbul,Turkey
